,Date,Open,Close,Volume,MACD,RSI,EFFR,UNRATE,USDX,VIX
1,8/15/22,171.520004,173.190002,54091700,4.999001659,75.03169087,2.33,3.7,105.669998,20.74
1,8/16/22,172.779999,173.029999,56377100,5.083884135,76.54750094,2.33,3.7,106.480003,20.23
1,8/17/22,172.770004,174.550003,79542000,5.091654176,76.50782199,2.33,3.7,106.449997,19.74
1,8/18/22,173.75,174.149994,62290100,5.117893585,77.72691196,2.33,3.7,106.68,20.51
1,8/19/22,173.029999,171.520004,70346300,5.022691976,74.66140631,2.33,3.7,107.5,20.16
1,8/20/22,173.029999,171.520004,70346300,4.890865165,74.66140631,2.33,3.7,107.5,20.16
1,8/21/22,173.029999,171.520004,70346300,4.731845696,74.66140631,2.33,3.7,107.5,20.16
1,8/22/22,169.690002,167.570007,69026800,4.286895119,60.77414541,2.33,3.7,108.099998,22.41
1,8/23/22,167.080002,167.229996,54147100,3.681228483,52.54866569,2.33,3.7,109,24.129999
1,8/24/22,167.320007,167.529999,53841500,3.183897717,53.17625136,2.33,3.7,108.519997,24.370001
1,8/25/22,168.779999,170.029999,51218200,2.874433969,56.9097696,2.33,3.7,108.629997,22.41
1,8/26/22,170.570007,163.619995,78961000,2.742012195,61.01415581,2.33,3.7,108.470001,22.07
1,8/27/22,170.570007,163.619995,78961000,2.60701494,61.01415581,2.33,3.7,108.470001,22.07
1,8/28/22,170.570007,163.619995,78961000,2.471538288,61.01415581,2.33,3.7,108.470001,22.07
1,8/29/22,161.149994,161.380005,73314000,1.585775905,37.52256251,2.33,3.7,108.839996,26.860001
1,8/30/22,162.130005,158.910004,77906200,0.951908523,40.10617883,2.33,3.7,108.699997,25.75
1,8/31/22,160.309998,157.220001,87991100,0.299255075,37.04257391,2.33,3.7,108.75,25.860001
1,9/1/22,156.639999,157.960007,74229900,-0.508256863,31.77214896,2.33,3.5,108.839996,26.879999
1,9/2/22,159.75,155.809998,76957800,-0.887039563,39.61306384,2.33,3.5,109.639999,25.51
1,9/3/22,159.75,155.809998,76957800,-1.173697922,39.61306384,2.33,3.5,109.639999,25.51
1,9/4/22,159.75,155.809998,76957800,-1.38491233,39.61306384,2.33,3.5,109.639999,25.51
1,9/5/22,159.75,155.809998,76957800,-1.534611227,39.61306384,2.33,3.5,109.639999,25.51
1,9/6/22,156.470001,154.529999,73714800,-1.896060582,34.06034146,2.33,3.5,109.599998,25.459999
1,9/7/22,154.820007,155.960007,87449600,-2.289263324,31.65640771,2.33,3.5,110.32,26.93
1,9/8/22,154.639999,154.460007,84923800,-2.585599292,31.39606654,2.33,3.5,109.669998,24.700001
1,9/9/22,155.470001,157.369995,68028800,-2.722094842,34.0877226,2.33,3.5,109.540001,23.49
1,9/10/22,155.470001,157.369995,68028800,-2.798014776,34.0877226,2.33,3.5,109.540001,23.49
1,9/11/22,155.470001,157.369995,68028800,-2.825609998,34.0877226,2.33,3.5,109.540001,23.49
1,9/12/22,159.589996,163.429993,104956000,-2.486368932,46.98363551,2.33,3.5,108.599998,23.58
1,9/13/22,159.899994,153.839996,122656600,-2.167517898,47.81102768,2.33,3.5,108.230003,23.67
1,9/14/22,154.789993,155.309998,87965400,-2.300640184,37.43883521,2.33,3.5,109.93,26.73
1,9/15/22,154.649994,152.369995,90481100,-2.38988816,37.20072254,2.33,3.5,109.610001,26.1
1,9/16/22,151.210007,150.699997,162278800,-2.706991513,31.84183329,2.33,3.5,109.800003,27.469999
1,9/17/22,151.210007,150.699997,162278800,-2.924585405,31.84183329,2.33,3.5,109.800003,27.469999
1,9/18/22,151.210007,150.699997,162278800,-3.061736341,31.84183329,2.33,3.5,109.800003,27.469999
1,9/19/22,149.309998,154.479996,81474200,-3.285866866,28.96358274,2.33,3.5,109.639999,27.690001
1,9/20/22,153.399994,156.899994,107689800,-3.09775444,41.27025314,2.33,3.5,109.580002,25.65
1,9/21/22,157.339996,153.720001,101696800,-2.600768712,50.21758809,2.33,3.5,110.160004,28.030001
1,9/22/22,152.380005,152.740005,86652500,-2.577422837,41.62114619,3.08,3.5,111.480003,28.16
1,9/23/22,151.190002,150.429993,96029900,-2.624688583,39.85822581,3.08,3.5,111.239998,27.68
1,9/24/22,151.190002,150.429993,96029900,-2.63180917,39.85822581,3.08,3.5,111.239998,27.68
1,9/25/22,151.190002,150.429993,96029900,-2.60739585,39.85822581,3.08,3.5,111.239998,27.68
1,9/26/22,149.660004,150.770004,93339400,-2.680605815,37.31985281,3.08,3.5,113.019997,31.74
1,9/27/22,152.740005,151.759995,84442700,-2.461717749,44.92390817,3.08,3.5,114.019997,31.200001
1,9/28/22,147.639999,149.839996,146691400,-2.669008573,36.93393447,3.08,3.5,114.190002,34.5
1,9/29/22,146.100006,142.479996,128138200,-2.923848305,34.91460275,3.08,3.5,113.010002,31.67
1,9/30/22,141.279999,138.199997,124925300,-3.474690839,29.48152793,3.08,3.5,111.75,31.610001
1,10/1/22,141.279999,138.199997,124925300,-3.866665008,29.48152793,3.08,3.7,111.75,31.610001
1,10/2/22,141.279999,138.199997,124925300,-4.129702718,29.48152793,3.08,3.7,111.75,31.610001
1,10/3/22,138.210007,142.449997,114311700,-4.533623902,26.23404109,3.08,3.7,112.169998,33
1,10/4/22,145.029999,146.100006,87830100,-4.254376193,41.61910952,3.08,3.7,111.589996,29.52
1,10/5/22,144.070007,146.399994,79471000,-4.063690014,40.34359198,3.08,3.7,110.230003,29.360001
1,10/6/22,145.809998,145.429993,68402200,-3.729179452,43.71089402,3.08,3.7,111.019997,28.6
1,10/7/22,142.539993,140.089996,85925600,-3.685455855,39.22940078,3.08,3.7,112.25,30.370001
1,10/8/22,142.539993,140.089996,85925600,-3.609199979,39.22940078,3.08,3.7,112.25,30.370001
1,10/9/22,142.539993,140.089996,85925600,-3.508324863,39.22940078,3.08,3.7,112.25,30.370001
1,10/10/22,140.419998,140.419998,74899000,-3.558427152,36.22228999,3.08,3.7,112.75,32.93
1,10/11/22,139.899994,138.979996,77033700,-3.598611007,35.50339708,3.08,3.7,113.080002,33.560001
1,10/12/22,139.130005,138.339996,70433700,-3.650507896,34.41424371,3.08,3.7,113.309998,33.540001
1,10/13/22,134.990005,142.990005,113224000,-3.979823032,29.22327388,3.08,3.7,113.239998,33.599998
1,10/14/22,144.309998,138.380005,88598000,-3.449004133,48.17502372,3.08,3.7,112.470001,31.889999
1,10/15/22,144.309998,138.380005,88598000,-2.993815489,48.17502372,3.08,3.7,112.470001,31.889999
1,10/16/22,144.309998,138.380005,88598000,-2.603068655,48.17502372,3.08,3.7,112.470001,31.889999
1,10/17/22,141.070007,142.410004,85250900,-2.525724193,43.15741763,3.08,3.7,113.220001,32.27
1,10/18/22,145.490005,143.75,99136600,-2.083751066,50.70097065,3.08,3.7,112.07,31.1
1,10/19/22,141.690002,143.860001,61758300,-2.016863515,45.15298689,3.08,3.7,111.919998,30.940001
1,10/20/22,143.020004,143.389999,64522000,-1.835377513,47.32554786,3.08,3.7,112.989998,31.299999
1,10/21/22,142.869995,147.270004,86548600,-1.684238173,47.09893747,3.08,3.7,112.940002,30.209999
1,10/22/22,142.869995,147.270004,86548600,-1.546630562,47.09893747,3.08,3.7,112.940002,30.209999
1,10/23/22,142.869995,147.270004,86548600,-1.421192912,47.09893747,3.08,3.7,112.940002,30.209999
1,10/24/22,147.190002,149.449997,75981900,-0.962103678,54.87137809,3.08,3.7,111.879997,30.65
1,10/25/22,150.089996,152.339996,74732300,-0.360115683,59.20451536,3.08,3.7,111.82,29.799999
1,10/26/22,150.960007,149.350006,88194300,0.185033803,60.4319746,3.08,3.7,110.959999,28.440001
1,10/27/22,148.070007,144.800003,109180200,0.379495265,54.55947557,3.08,3.7,109.620003,27.51
1,10/28/22,148.199997,155.740005,164762400,0.537895952,54.77236634,3.08,3.7,110.5,27.43
1,10/29/22,148.199997,155.740005,164762400,0.655869186,54.77236634,3.08,3.7,110.5,27.43
1,10/30/22,148.199997,155.740005,164762400,0.740824065,54.77236634,3.08,3.7,110.5,27.43
1,10/31/22,153.160004,153.339996,97943200,1.19461179,63.0274159,3.08,3.7,110.669998,26.91
1,11/1/22,155.080002,150.649994,80379300,1.689691907,65.64168812,3.08,3.6,111.519997,25.959999
1,11/2/22,148.949997,145.029999,93604600,1.569316194,52.80410131,3.08,3.6,111.540001,26.040001
1,11/3/22,142.059998,138.880005,97918500,0.907491243,42.69667242,3.83,3.6,112.169998,25.98
1,11/4/22,142.089996,138.380005,140814800,0.381018643,42.74805561,3.83,3.6,112.970001,25.629999
1,11/5/22,142.089996,138.380005,140814800,-0.035801983,42.74805561,3.83,3.6,112.970001,25.629999
1,11/6/22,142.089996,138.380005,140814800,-0.361962849,42.74805561,3.83,3.6,112.970001,25.629999
1,11/7/22,137.110001,138.919998,83374600,-1.010641615,36.04624762,3.83,3.6,110.790001,25.67
1,11/8/22,140.410004,139.5,89908500,-1.244100333,42.48133601,3.83,3.6,110.059998,24.709999
1,11/9/22,138.5,134.869995,74917800,-1.565196796,39.97422718,3.83,3.6,109.650002,25.34
1,11/10/22,141.240005,146.869995,118854000,-1.5803552,44.98979435,3.83,3.6,110.300003,26.51
1,11/11/22,145.820007,149.699997,93979700,-1.208865412,52.18215255,3.83,3.6,108.239998,23.889999
1,11/12/22,145.820007,149.699997,93979700,-0.904035915,52.18215255,3.83,3.6,108.239998,23.889999
1,11/13/22,145.820007,149.699997,93979700,-0.654906983,52.18215255,3.83,3.6,108.239998,23.889999
1,11/14/22,148.970001,148.279999,73374100,-0.200975597,57.01040034,3.83,3.6,106.480003,23.99
1,11/15/22,152.220001,150.039993,89868300,0.41621823,61.34692567,3.83,3.6,107,23.77
1,11/16/22,149.130005,148.789993,64218300,0.648536013,55.60387336,3.83,3.6,106.580002,24.290001
1,11/17/22,146.429993,150.720001,80389400,0.607775073,51.10212334,3.83,3.6,106.269997,24.049999
1,11/18/22,152.309998,151.289993,74829600,1.03797388,58.90510957,3.83,3.6,106.690002,24.030001
1,11/19/22,152.309998,151.289993,74829600,1.363195465,58.90510957,3.83,3.6,106.690002,24.030001
1,11/20/22,152.309998,151.289993,74829600,1.60246371,58.90510957,3.83,3.6,106.690002,24.030001
1,11/21/22,150.160004,148.009995,58724100,1.600153398,54.90393145,3.83,3.6,106.970001,24.049999
1,11/22/22,148.130005,150.179993,51804100,1.418170717,51.35680878,3.83,3.6,107.699997,22.59
1,11/23/22,149.449997,151.070007,58301400,1.36472871,53.46222766,3.83,3.6,107.080002,21.49
1,11/24/22,149.449997,151.070007,58301400,1.307305728,53.46222766,3.83,3.6,107.080002,21.49
1,11/25/22,148.309998,148.110001,35195900,1.15647805,51.24078668,3.83,3.6,105.959999,20.610001
1,11/26/22,148.309998,148.110001,35195900,1.02512898,51.24078668,3.83,3.6,105.959999,20.610001
1,11/27/22,148.309998,148.110001,35195900,0.910537782,51.24078668,3.83,3.6,105.959999,20.610001
1,11/28/22,145.139999,144.220001,69246000,0.557504442,44.77876324,3.83,3.6,106.059998,22.09
1,11/29/22,144.289993,141.169998,83763800,0.206751296,43.20536742,3.83,3.6,106.57,22.09
1,11/30/22,141.399994,148.029999,111380900,-0.300952671,38.28040615,3.83,3.6,106.720001,21.700001
1,12/1/22,148.210007,148.309998,71250400,-0.152047874,52.12818062,3.83,3.5,105.699997,20.83
1,12/2/22,145.960007,147.809998,65447400,-0.213139011,48.27435004,3.83,3.5,104.82,20.42
1,12/3/22,145.960007,147.809998,65447400,-0.258573503,48.27435004,3.83,3.5,104.82,20.42
1,12/4/22,145.960007,147.809998,65447400,-0.291223621,48.27435004,3.83,3.5,104.82,20.42
1,12/5/22,147.770004,146.630005,68826400,-0.169098185,51.85084876,3.83,3.5,104.510002,20.299999
1,12/6/22,147.070007,142.910004,64727200,-0.127329035,50.39946893,3.83,3.5,105.160004,20.690001
1,12/7/22,142.190002,140.940002,69721100,-0.482441023,41.6472143,3.83,3.5,105.629997,22.32
1,12/8/22,142.360001,142.649994,62128300,-0.741603588,42.0249136,3.83,3.5,105.199997,22.809999
1,12/9/22,142.339996,142.160004,76097000,-0.937795699,41.99046971,3.83,3.5,104.860001,22.549999
1,12/10/22,142.339996,142.160004,76097000,-1.080820337,41.99046971,3.83,3.5,104.860001,22.549999
1,12/11/22,142.339996,142.160004,76097000,-1.180559636,41.99046971,3.83,3.5,104.860001,22.549999
1,12/12/22,142.699997,144.490005,70462700,-1.216531263,43.03976169,3.83,3.5,104.93,24.4
1,12/13/22,149.5,145.470001,93886200,-0.688400175,58.36083256,3.83,3.5,104.989998,25.24
1,12/14/22,145.350006,143.210007,82291200,-0.597830893,49.5935403,3.83,3.5,104.07,22.83
1,12/15/22,141.110001,136.5,98931900,-0.858293183,42.55895439,4.33,3.5,103.669998,21.52
1,12/16/22,136.690002,134.509995,160156900,-1.405170474,36.71278677,4.33,3.5,104.449997,23.26
1,12/17/22,136.690002,134.509995,160156900,-1.81762225,36.71278677,4.33,3.5,104.449997,23.26
1,12/18/22,136.690002,134.509995,160156900,-2.120054583,36.71278677,4.33,3.5,104.449997,23.26
1,12/19/22,135.110001,132.369995,79592600,-2.458882793,34.5913179,4.33,3.5,104.839996,22.629999
1,12/20/22,131.389999,132.300003,77432800,-2.99307733,30.17076912,4.33,3.5,104.730003,23.17
1,12/21/22,132.979996,135.449997,85928000,-3.250659302,34.05013553,4.33,3.5,103.949997,21.25
1,12/22/22,134.350006,132.229996,77852100,-3.306135442,37.2832367,4.33,3.5,104.220001,20.08
1,12/23/22,130.919998,131.860001,63814900,-3.585541769,32.93052306,4.33,3.5,104.389999,22.17
1,12/24/22,130.919998,131.860001,63814900,-3.763588985,32.93052306,4.33,3.5,104.389999,22.17
1,12/25/22,130.919998,131.860001,63814900,-3.860194764,32.93052306,4.33,3.5,104.389999,22.17
1,12/26/22,130.919998,131.860001,63814900,-3.891892229,32.93052306,4.33,3.5,104.389999,22.17
1,12/27/22,131.380005,130.029999,69007800,-3.835678662,34.31386093,4.33,3.5,104.120003,21.67
1,12/28/22,129.669998,126.040001,85438400,-3.884336071,31.69667162,4.33,3.5,104.330002,21.469999
1,12/29/22,127.989998,129.610001,75703700,-4.012209128,29.32982004,4.33,3.5,104.370003,22.25
1,12/30/22,128.410004,129.929993,77034200,-4.033166639,30.72259161,4.33,3.5,103.949997,21.83
1,12/31/22,128.410004,129.929993,77034200,-4.003624328,30.72259161,4.33,3.5,103.949997,21.83
1,1/1/23,128.410004,129.929993,77034200,-3.934853294,30.72259161,4.33,3.4,103.949997,21.83
1,1/2/23,128.410004,129.929993,77034200,-3.836131221,30.72259161,4.33,3.4,103.949997,21.83
1,1/3/23,130.279999,125.07,112117500,-3.565894883,38.03580421,4.33,3.4,103.660004,23.09
1,1/4/23,126.889999,126.360001,89113600,-3.583961628,31.53641154,4.33,3.4,104.580002,22.93
1,1/5/23,127.129997,125.019997,80962700,-3.538128477,32.41687442,4.33,3.4,104.07,22.200001
1,1/6/23,126.010002,129.619995,87754700,-3.551243092,30.44891405,4.33,3.4,105.050003,22.690001
1,1/7/23,126.010002,129.619995,87754700,-3.521048068,30.44891405,4.33,3.4,105.050003,22.690001
1,1/8/23,126.010002,129.619995,87754700,-3.457265095,30.44891405,4.33,3.4,105.050003,22.690001
1,1/9/23,130.470001,130.149994,70790800,-3.012110251,46.57880799,4.33,3.4,103.910004,21.75
1,1/10/23,130.259995,130.729996,63896200,-2.645768784,46.03740573,4.33,3.4,103.290001,22.219999
1,1/11/23,131.25,133.490005,69458900,-2.249623146,49.04427827,4.33,3.4,103.220001,20.799999
1,1/12/23,133.880005,133.410004,71379600,-1.703814933,56.05044615,4.33,3.4,103.059998,21.559999
1,1/13/23,132.029999,134.759995,57809700,-1.404349548,50.7631086,4.33,3.4,102.209999,19
1,1/14/23,132.029999,134.759995,57809700,-1.153721687,50.7631086,4.33,3.4,102.209999,19
1,1/15/23,132.029999,134.759995,57809700,-0.944213001,50.7631086,4.33,3.4,102.209999,19
1,1/16/23,132.029999,134.759995,57809700,-0.769307758,50.7631086,4.33,3.4,102.18,19
1,1/17/23,134.830002,135.940002,63646600,-0.400144633,58.6951214,4.33,3.4,102.32,19.889999
1,1/18/23,136.820007,135.210007,69672800,0.052392627,63.22908076,4.33,3.4,102.470001,19.280001
1,1/19/23,134.080002,135.270004,58280400,0.187771646,54.37826167,4.33,3.4,102.379997,20.43
1,1/20/23,135.279999,137.869995,80223600,0.387424238,57.2037029,4.33,3.4,102.080002,20.280001
1,1/21/23,135.279999,137.869995,80223600,0.539432118,57.2037029,4.33,3.4,102.080002,20.280001
1,1/22/23,135.279999,137.869995,80223600,0.652379236,57.2037029,4.33,3.4,102.080002,20.280001
1,1/23/23,138.119995,141.110001,81760300,0.959988434,63.8259219,4.33,3.4,101.989998,20.209999
1,1/24/23,140.309998,142.529999,66435100,1.364753846,67.94504004,4.33,3.4,101.989998,19.889999
1,1/25/23,140.889999,141.860001,65799300,1.712592881,68.95334141,4.33,3.4,102.010002,19.559999
1,1/26/23,143.169998,143.960007,54105100,2.147479875,72.6017876,4.33,3.4,101.580002,19.049999
1,1/27/23,143.160004,145.929993,70555800,2.462933356,72.56153547,4.33,3.4,101.720001,18.9
1,1/28/23,143.160004,145.929993,70555800,2.682015902,72.56153547,4.33,3.4,101.720001,18.9
1,1/29/23,143.160004,145.929993,70555800,2.823097488,72.56153547,4.33,3.4,101.720001,18.9
1,1/30/23,144.960007,143,64015300,3.045049426,75.604141,4.33,3.4,101.919998,19.76
1,1/31/23,142.699997,144.289993,65874500,3.003956279,65.74635588,4.33,3.4,102.190002,20.120001
1,2/1/23,143.970001,145.429993,77663600,3.038838533,68.25151962,4.33,3.6,102.099998,19.620001
1,2/2/23,148.899994,150.820007,118339000,3.424813091,75.68548908,4.58,3.6,100.849998,17.74
1,2/3/23,148.029999,154.5,154357300,3.618784291,72.46102573,4.58,3.6,101.830002,18.57
1,2/4/23,148.029999,154.5,154357300,3.729516322,72.46102573,4.58,3.6,101.830002,18.57
1,2/5/23,148.029999,154.5,154357300,3.773770576,72.46102573,4.58,3.6,101.830002,18.57
1,2/6/23,152.570007,151.729996,69858300,4.12760266,78.44604665,4.58,3.6,103.010002,19.23
1,2/7/23,150.639999,154.649994,83322600,4.20382257,71.34728584,4.58,3.6,103.540001,19.540001
1,2/8/23,153.880005,151.919998,64120100,4.474094231,75.37580084,4.58,3.6,103.269997,18.879999
1,2/9/23,153.779999,150.869995,56007100,4.626881017,75.02516918,4.57,3.6,103.43,19.24
1,2/10/23,149.460007,151.009995,57450700,4.349243029,61.67795265,4.58,3.6,103.260002,20.74
1,2/11/23,149.460007,151.009995,57450700,4.082156365,61.67795265,4.58,3.6,103.260002,20.74
1,2/12/23,149.460007,151.009995,57450700,3.826380131,61.67795265,4.58,3.6,103.260002,20.74
1,2/13/23,150.949997,153.850006,62199000,3.701239776,64.40578458,4.58,3.6,103.580002,21.66
1,2/14/23,152.119995,153.199997,61707600,3.654349141,66.42670547,4.58,3.6,103.220001,20.719999
1,2/15/23,153.110001,155.330002,65573800,3.654941298,68.07826333,4.58,3.6,103.209999,19.370001
1,2/16/23,153.509995,153.710007,68167900,3.645661838,68.74720617,4.58,3.6,103.879997,18.26
1,2/17/23,152.350006,152.550003,59144100,3.504310868,64.52430504,4.58,3.6,104.199997,20.940001
1,2/18/23,152.350006,152.550003,59144100,3.353630639,64.52430504,4.58,3.6,104.199997,20.940001
1,2/19/23,152.350006,152.550003,59144100,3.197358315,64.52430504,4.58,3.6,104.199997,20.940001
1,2/20/23,152.350006,152.550003,59144100,3.038485602,64.52430504,4.58,3.6,104.199997,20.940001
1,2/21/23,150.199997,148.479996,58867200,2.707875373,55.95543977,4.58,3.6,103.910004,21.799999
1,2/22/23,148.869995,148.910004,51011300,2.311894261,51.40741862,4.58,3.6,104.129997,23.030001
1,2/23/23,150.089996,149.399994,48394200,2.072628292,55.01903417,4.58,3.6,104.5,21.959999
1,2/24/23,147.110001,146.710007,55469600,1.623829105,46.0213468,4.58,3.6,104.559998,21.35
1,2/25/23,147.110001,146.710007,55469600,1.253700636,46.0213468,4.58,3.6,104.559998,21.35
1,2/26/23,147.110001,146.710007,55469600,0.949426757,46.0213468,4.58,3.6,104.559998,21.35
1,2/27/23,147.710007,147.919998,44998500,0.748079589,48.15356169,4.57,3.6,105.260002,21.99
1,2/28/23,147.050003,147.410004,50547000,0.529153944,46.00101775,4.57,3.6,104.629997,21.299999
1,3/1/23,146.830002,145.309998,55479000,0.334050821,45.27451018,4.58,3.5,105.040001,20.389999
1,3/2/23,144.380005,145.910004,52238100,-0.018055955,38.06474379,4.57,3.5,104.389999,21.41
1,3/3/23,148.039993,151.029999,70732300,-0.001752466,50.69604249,4.57,3.5,104.940002,19.76
1,3/4/23,148.039993,151.029999,70732300,0.011040894,50.69604249,4.57,3.5,104.940002,19.76
1,3/5/23,148.039993,151.029999,70732300,0.02093836,50.69604249,4.57,3.5,104.940002,19.76
1,3/6/23,153.789993,153.830002,87558000,0.487143629,64.78734346,4.57,3.5,104.529999,19.049999
1,3/7/23,153.699997,151.600006,56182000,0.839673505,64.47673563,4.57,3.5,104.300003,18.639999
1,3/8/23,152.809998,152.869995,47204800,1.035306126,61.34453825,4.57,3.5,105.669998,19.709999
1,3/9/23,153.559998,150.589996,53833600,1.236610247,62.97675198,4.57,3.5,105.620003,19.33
1,3/10/23,150.210007,148.5,68572400,1.112998976,52.344927,4.57,3.5,105.129997,23.34
1,3/11/23,150.210007,148.5,68572400,1.003468791,52.344927,4.58,3.5,105.129997,23.34
1,3/12/23,150.210007,148.5,68572400,0.906219001,52.344927,4.58,3.5,105.129997,23.34
1,3/13/23,147.809998,150.470001,84457100,0.628245154,45.47539267,4.58,3.5,104.389999,24.049999
1,3/14/23,151.279999,152.589996,73695900,0.680109084,54.72657895,4.58,3.5,103.669998,26.85
1,3/15/23,151.190002,152.990005,77167900,0.705813439,54.46845219,4.58,3.5,103.739998,23.209999
1,3/16/23,152.160004,155.850006,76161100,0.795287797,56.83180159,4.58,3.5,104.620003,26.190001
1,3/17/23,156.080002,155,98944600,1.169032074,64.78648346,4.58,3.5,104.410004,22.92
1,3/18/23,156.080002,155,98944600,1.448529362,64.78648346,4.58,3.5,104.410004,22.92
1,3/19/23,156.080002,155,98944600,1.651001261,64.78648346,4.58,3.5,104.410004,22.92
1,3/20/23,155.070007,157.399994,73641400,1.71024886,61.15977852,4.58,3.5,103.860001,27.77
1,3/21/23,157.320007,159.279999,73938300,1.916665083,65.75842035,4.58,3.5,103.309998,24.16
1,3/22/23,159.300003,157.830002,75701800,2.214493257,69.21290365,4.58,3.5,103.199997,21.799999
1,3/23/23,158.830002,158.929993,67622100,2.385105071,67.4727919,4.83,3.5,102.5,21.540001
1,3/24/23,158.860001,160.25,59196500,2.493987694,67.52890699,4.83,3.5,102.599998,22.110001
1,3/25/23,158.860001,160.25,59196500,2.55087308,67.52890699,4.83,3.5,102.599998,22.110001
1,3/26/23,158.860001,160.25,59196500,2.566371624,67.52890699,4.83,3.5,102.599998,22.110001
1,3/27/23,159.940002,158.279999,52390300,2.635421883,69.86642496,4.83,3.5,103.120003,22.049999
1,3/28/23,157.970001,157.649994,45992200,2.502336715,61.21054424,4.83,3.5,102.75,20.530001
1,3/29/23,159.369995,160.770004,51305700,2.481231483,64.56992496,4.83,3.5,102.489998,19.389999
1,3/30/23,161.529999,162.360001,49501700,2.608727914,69.0269276,4.83,3.5,102.620003,19.120001
1,3/31/23,162.440002,164.899994,68749800,2.75148202,70.69925911,4.83,3.5,102.199997,19.209999
1,4/1/23,162.440002,164.899994,68749800,2.831970484,70.69925911,4.83,3.4,102.199997,19.209999
1,4/2/23,162.440002,164.899994,68749800,2.862758078,70.69925911,4.83,3.4,102.199997,19.209999
1,4/3/23,164.270004,166.169998,56976200,3.000238455,74.19830127,4.83,3.4,102.589996,19.790001
1,4/4/23,166.600006,165.630005,46278300,3.259629354,77.82867714,4.83,3.4,102.010002,18.790001
1,4/5/23,164.740005,163.759995,51511700,3.277332921,69.43032539,4.83,3.4,101.519997,19.42
1,4/6/23,162.429993,164.660004,45390100,3.069580252,60.67363195,4.83,3.4,101.830002,19.299999
1,4/7/23,162.429993,164.660004,45390100,2.871830096,60.67363195,4.83,3.4,101.830002,19.299999
1,4/8/23,162.429993,164.660004,45390100,2.684170228,60.67363195,4.83,3.4,101.830002,19.299999
1,4/9/23,162.429993,164.660004,45390100,2.506554432,60.67363195,4.83,3.4,101.830002,19.299999
1,4/10/23,161.419998,162.029999,47716900,2.258262633,56.48414155,4.83,3.4,102.099998,19.389999
1,4/11/23,162.350006,160.800003,47644200,2.112185506,59.27281549,4.83,3.4,102.519997,19.08
1,4/12/23,161.220001,160.100006,50133100,1.883524276,54.68703829,4.83,3.4,102.129997,19.379999
1,4/13/23,161.630005,165.559998,68445600,1.715615947,56.01668946,4.83,3.4,101.470001,18.83
1,4/14/23,164.589996,165.210007,49386500,1.800637297,64.18706726,4.83,3.4,101,17.940001
1,4/15/23,164.589996,165.210007,49386500,1.846729382,64.18706726,4.83,3.4,101,17.940001
1,4/16/23,164.589996,165.210007,49386500,1.861796066,64.18706726,4.83,3.4,101,17.940001
1,4/17/23,165.089996,165.229996,41516200,1.892269438,65.53768466,4.83,3.4,101.580002,17.58
1,4/18/23,166.100006,166.470001,49923000,1.975150862,68.1506485,4.83,3.4,102.099998,16.940001
1,4/19/23,165.800003,167.630005,47720200,1.993645745,66.53689904,4.83,3.4,101.709999,17.299999
1,4/20/23,166.089996,166.649994,52456400,2.008549774,67.34191309,4.83,3.4,101.989998,16.85
1,4/21/23,165.050003,165.020004,58337300,1.914374858,61.61704206,4.83,3.4,101.800003,17.51
1,4/22/23,165.050003,165.020004,58337300,1.818774855,61.61704206,4.83,3.4,101.800003,17.51
1,4/23/23,165.050003,165.020004,58337300,1.723147788,61.61704206,4.83,3.4,101.800003,17.51
1,4/24/23,165,165.330002,41949600,1.624600442,61.30408169,4.83,3.4,101.720001,18.219999
1,4/25/23,165.190002,163.770004,48714100,1.544033873,62.09197329,4.83,3.4,101.260002,17.620001
1,4/26/23,163.059998,163.759995,45498800,1.29340124,49.84044757,4.83,3.4,101.82,18.66
1,4/27/23,165.190002,168.410004,64902300,1.252211875,58.63097082,4.83,3.4,101.400002,18.43
1,4/28/23,168.490005,169.679993,55209200,1.468918887,67.99057605,4.83,3.4,101.470001,17.209999
1,4/29/23,168.490005,169.679993,55209200,1.621963767,67.99057605,4.83,3.4,101.470001,17.209999
1,4/30/23,168.490005,169.679993,55209200,1.723386806,67.99057605,4.83,3.4,101.470001,17.209999
1,5/1/23,169.279999,169.589996,52472900,1.84622903,70.01870734,4.83,3.7,101.669998,16.41
1,5/2/23,170.089996,168.539993,48425700,1.986048436,71.97910641,4.83,3.7,102.150002,16.27
1,5/3/23,169.5,167.449997,65136000,2.025895316,68.46732224,4.83,3.7,101.860001,17.82
1,5/4/23,164.889999,165.789993,81235400,1.666277888,48.53971275,5.08,3.7,101.199997,19.17
1,5/5/23,170.979996,173.570007,113316400,1.851349147,63.60835913,5.08,3.7,101.339996,19.5
1,5/6/23,170.979996,173.570007,113316400,1.97525,63.60835913,5.08,3.7,101.339996,19.5
1,5/7/23,170.979996,173.570007,113316400,2.049813346,63.60835913,5.08,3.7,101.339996,19.5
1,5/8/23,172.479996,173.5,55962800,2.204530346,66.61563574,5.08,3.7,101.279999,17.73
1,5/9/23,173.050003,171.770004,45326900,2.34609516,67.7076906,5.08,3.7,101.400002,17.290001
1,5/10/23,173.020004,173.559998,53724500,2.427878553,67.58239202,5.08,3.7,101.620003,17.58
1,5/11/23,173.850006,173.75,49514700,2.530496715,69.27648085,5.08,3.7,101.410004,16.799999
